Report Date,Load Type,Load Weight,Dropoff Site,Route Type,Route Number,day_of_week,month,quarter,is_weekend,rolling_7_load_weight
1161043,2,11140.0,28,2,55,1,10,4,0,6145.714285714285
1161043,14,5240.0,18,18,1113,1,10,4,0,6005.714285714285
1161129,1,4200.0,14,1,16,2,10,4,0,6042.857142857143
1161129,15,6940.0,18,18,1189,2,10,4,0,6971.428571428572
1161129,19,3683.0,26,2,55,2,10,4,0,6354.714285714285
1161129,15,4820.0,18,18,1186,2,10,4,0,6274.714285714285
1161129,2,6420.0,28,2,55,2,10,4,0,6063.285714285715
1161129,7,7020.0,28,9,667,2,10,4,0,5474.714285714285
1161129,7,16600.0,28,9,841,2,10,4,0,7097.571428571428
1161129,2,8320.0,28,2,55,2,10,4,0,7686.142857142857
1161129,15,1980.0,18,20,143,2,10,4,0,6977.571428571428
1161129,14,2360.0,18,18,1190,2,10,4,0,6788.571428571428
1161129,7,15580.0,28,9,669,2,10,4,0,8325.714285714286
1161129,15,4500.0,18,18,1207,2,10,4,0,8051.428571428572
1161129,7,13780.0,28,9,634,2,10,4,0,9017.142857142857
1161129,2,6100.0,28,2,55,2,10,4,0,7517.142857142857
1161129,7,21200.0,28,9,656,2,10,4,0,9357.142857142857
1161129,20,3560.0,14,35,1472,2,10,4,0,9582.857142857143
1161129,17,7520.0,18,18,1185,2,10,4,0,10320.0
1161129,20,3750.0,14,35,1468,2,10,4,0,8630.0
1161129,14,2320.0,18,18,1203,2,10,4,0,8318.57142857143
1161129,7,22860.0,28,9,835,2,10,4,0,9615.714285714286
1161129,1,5720.0,14,1,16,2,10,4,0,9561.42857142857
1161129,7,3580.0,28,9,637,2,10,4,0,7044.285714285715
1161129,7,16620.0,28,9,654,2,10,4,0,8910.0
1161129,7,18480.0,28,9,838,2,10,4,0,10475.714285714286
1161129,14,1900.0,18,18,1206,2,10,4,0,10211.42857142857
1161129,15,2680.0,18,18,1192,2,10,4,0,10262.857142857143
1161129,15,5360.0,18,18,1187,2,10,4,0,7762.857142857143
1161129,15,6240.0,18,11,167,2,10,4,0,7837.142857142857
1161129,6,2040.0,28,8,104,2,10,4,0,7617.142857142857
1161129,20,3760.0,14,35,1469,2,10,4,0,5780.0
1161129,7,1180.0,28,9,684,2,10,4,0,3308.5714285714284
1161129,20,2880.0,14,35,1471,2,10,4,0,3448.5714285714284
1161129,1,4420.0,14,1,16,2,10,4,0,3697.1428571428573
1161129,7,7720.0,28,9,667,2,10,4,0,4034.285714285714
1161129,14,400.0,18,20,143,2,10,4,0,3200.0
1161129,14,2180.0,18,18,1198,2,10,4,0,3220.0
1161129,2,4100.0,28,2,55,2,10,4,0,3268.5714285714284
1161129,15,3240.0,18,18,1206,2,10,4,0,3562.8571428571427
1161129,14,3420.0,18,18,1201,2,10,4,0,3640.0
1161129,7,23040.0,28,9,839,2,10,4,0,6300.0
